time,mass,radius,x,y,z,x-velocity,y-velocity,z-velocity,x-acceleration,y-acceleration,z-acceleration,x-force,y-force,z-force
1611112,6000000000000000000000000,6000000,4017539.048830143,4328354.469529668,0.0,-12.816293836350402,-0.9557603986759349,0.0,3.287682472746318e-06,-3.79097728210096e-05,0.0,1.9726094836477907e+19,-2.2745863692605758e+20,0.0
1614712,6000000000000000000000000,6000000,3971422.553116675,4324668.31222699,0.0,-12.803733089698857,-1.0921524080917355,0.0,3.6901689344246596e-06,-3.78628829859566e-05,0.0,2.2141013606547956e+19,-2.271772979157396e+20,0.0
1618312,6000000000000000000000000,6000000,3925353.8812067956,4320491.456547418,0.0,-12.789724688887665,-1.2283679619327406,0.0,4.0919278114732e-06,-3.7811746320098747e-05,0.0,2.45515668688392e+19,-2.2687047792059246e+20,0.0
1621912,6000000000000000000000000,6000000,3879338.239847873,4315824.5652088495,0.0,-12.774271332798117,-1.3643917936449323,0.0,4.492914956165617e-06,-3.7756375133219826e-05,0.0,2.69574897369937e+19,-2.2653825079931896e+20,0.0
1625512,6000000000000000000000000,6000000,3833380.825785857,4310668.3558080895,0.0,-12.75737587884137,-1.5002086817856488,0.0,4.893086444643494e-06,-3.769678217644726e-05,0.0,2.9358518667860963e+19,-2.2618069305868357e+20,0.0
1629112,6000000000000000000000000,6000000,3787486.825196056,4305023.600655622,0.0,-12.739041342145194,-1.635803451604736,0.0,5.29239858084759e-06,-3.7632980637981213e-05,0.0,3.175439148508554e+19,-2.2579788382788728e+20,0.0
1632712,6000000000000000000000000,6000000,3741661.4131168076,4298891.126604645,0.0,-12.71927089472739,-1.7711609766103085,0.0,5.690807900366271e-06,-3.7564984138803316e-05,0.0,3.4144847402197623e+19,-2.253899048328199e+20,0.0
1636312,6000000000000000000000000,6000000,3695909.7528862166,4292271.8148746295,0.0,-12.698067864654554,-1.9062661801189664,0.0,6.088271174200753e-06,-3.749280672836557e-05,0.0,3.6529627045204517e+19,-2.249568403701934e+20,0.0
1639912,6000000000000000000000000,6000000,3650236.9955818555,4285166.600869197,0.0,-12.675435735188282,-2.0411040367905193,0.0,6.484745412448132e-06,-3.741646288026136e-05,0.0,3.890847247468879e+19,-2.2449877728156815e+20,0.0
1643512,6000000000000000000000000,6000000,3604648.2794637196,4277576.473988528,0.0,-12.651378143917656,-2.175659574147089,0.0,6.880187867902266e-06,-3.733596748788038e-05,0.0,4.12811272074136e+19,-2.2401580492728228e+20,0.0
1647112,6000000000000000000000000,6000000,3559148.7294201013,4269502.477436372,0.0,-12.62589888187948,-2.3099178740764965,0.0,7.2745560395730196e-06,-3.7251335860048885e-05,0.0,4.3647336237438116e+19,-2.235080151602933e+20,0.0
