time,mass,radius,x,y,z,x-velocity,y-velocity,z-velocity,x-acceleration,y-acceleration,z-acceleration,x-force,y-force,z-force
858712,7.349999999999999e+22,1700000.0,-283064108.59583914,201065170.59744114,0.0,-601.943673133379,-873.2610543356637,0.0,0.0026017911087196912,-0.0018198764546578745,0.0,1.912316464908973e+20,-1.3376091941735376e+20,0.0
862312,7.349999999999999e+22,1700000.0,-285214212.12134737,197909705.26084012,0.0,-592.5410361955621,-879.7619576666319,0.0,0.002621833818593461,-0.0017917136963249442,0.0,1.9270478566661934e+20,-1.3169095667988339e+20,0.0
865912,7.349999999999999e+22,1700000.0,-287330337.0133845,194731019.56209072,0.0,-583.0667996597822,-886.1610615557419,0.0,0.0026415683652188725,-0.0017633219068784829,0.0,1.9415527484358712e+20,-1.2960416015556847e+20,0.0
869512,7.349999999999999e+22,1700000.0,-289412227.51524705,191529481.45506665,0.0,-573.5220779594061,-892.4575476782823,0.0,0.0026609919535975687,-0.0017347045281403785,0.0,1.9558290858942126e+20,-1.2750078281831781e+20,0.0
873112,7.349999999999999e+22,1700000.0,-291459631.9002026,188305461.8172376,0.0,-563.907995518109,-898.6506101684026,0.0,0.0026801018286320703,-0.0017058650397797992,0.0,1.9698748440445714e+20,-1.2538108042381523e+20,0.0
876712,7.349999999999999e+22,1700000.0,-293472302.5072031,185059334.4045751,0.0,-554.2256866051756,-904.7394557544956,0.0,0.002698895275714663,-0.0016768069588214574,0.0,1.983688027650277e+20,-1.2324531147337712e+20,0.0
880312,7.349999999999999e+22,1700000.0,-295449995.77606064,181791475.80596995,0.0,-544.4762951886812,-910.7233038927594,0.0,0.002717369621309855,-0.0016475338391433582,0.0,1.9972666716627432e+20,-1.2109373717703682e+20,0.0
883912,7.349999999999999e+22,1700000.0,-297392472.28210104,178502265.3971758,0.0,-534.660974786587,-916.6013868989636,0.0,0.0027355222335298797,-0.0016180492709638834,0.0,2.0106088416444613e+20,-1.1892662141584541e+20,0.0
887512,7.349999999999999e+22,1700000.0,-299299496.7702683,175192085.29428017,0.0,-524.7808883157911,-922.3729500783314,0.0,0.0027533505227032512,-0.001588356880318499,0.0,2.0237126341868893e+20,-1.1674423070340968e+20,0.0
891112,7.349999999999999e+22,1700000.0,-301170838.18868124,171861320.30671126,0.0,-514.8372079391372,-928.0372518535128,0.0,0.0027708519419361167,-0.0015584603285261464,0.0,2.0365761773230457e+20,-1.1454683414667176e+20,0.0
894712,7.349999999999999e+22,1700000.0,-303006269.721653,168510357.8897882,0.0,-504.8311149104065,-933.5935638906417,0.0,0.0027880239876658976,-0.0015283633116451591,0.0,2.0491976309344344e+20,-1.1233470340591919e+20,0.0
898312,7.349999999999999e+22,1700000.0,-304805568.8221275,165139588.09682208,0.0,-494.763799417348,-939.0411712233944,0.0,0.0028048642002074958,-0.0014980695599193406,0.0,2.0615751871525093e+20,-1.1010811265407153e+20,0.0
901912,7.349999999999999e+22,1700000.0,-306568517.2435563,161749403.5307701,0.0,-484.6364604227438,-944.379372375052,0.0,0.0028213701642915445,-0.0014675828372139026,0.0,2.0737070707542848e+20,-1.0786733853522184e+20,0.0
905512,7.349999999999999e+22,1700000.0,-308294901.07120514,158340199.29545683,0.0,-474.4503055035577,-949.6074794784984,0.0,0.0028375395095944322,-0.001436906940441483,0.0,2.0855915395519073e+20,-1.05612660122449e+20,0.0
909112,7.349999999999999e+22,1700000.0,-309984510.7528732,154912372.94636977,0.0,-464.20655068818405,-954.7248183941522,0.0,0.0028533699112600606,-0.0014060456989784876,0.0,2.0972268847761444e+20,-1.0334435887491883e+20,0.0
912712,7.349999999999999e+22,1700000.0,-311637141.12901294,151466324.4410279,0.0,-453.90642029184346,-959.7307288257601,0.0,0.0028688590904132733,-0.0013750029740719203,0.0,2.1086114314537556e+20,-1.0106271859428613e+20,0.0
916312,7.349999999999999e+22,1700000.0,-313252591.462275,148002456.08894137,0.0,-443.5511467501323,-964.624564434054,0.0,0.002884004814664242,-0.001343782658236525,0.0,2.1197435387782175e+20,-9.876802538038457e+19,0.0
919912,7.349999999999999e+22,1700000.0,-314830665.46643233,144521172.50116748,0.0,-433.1419704507884,-969.405692948219,0.0,0.0028988048986041516,-0.0013123886746428304,0.0,2.1306216004740514e+20,-9.646056758624802e+19,0.0
923512,7.349999999999999e+22,1700000.0,-316371171.33470714,141022880.53946283,0.0,-422.6801395636779,-974.0734962751283,0.0,0.0029132572042916798,-0.0012808249764958638,0.0,2.1412440451543843e+20,-9.414063577244598e+19,0.0
927112,7.349999999999999e+22,1700000.0,-317873921.76747453,137507989.26505506,0.0,-412.16690986904536,-978.627370606347,0.0,0.00292735964173017,-0.001249095546404995,0.0,2.1516093366716747e+20,-9.180852266076712e+19,0.0
930712,7.349999999999999e+22,1700000.0,-319338733.99935114,133976909.88702619,0.0,-401.6035445840745,-983.066726522825,0.0,0.0029411101693352947,-0.0012172043957448247,0.0,2.1617159744614413e+20,-8.94645230872446e+19,0.0
934312,7.349999999999999e+22,1700000.0,-320765429.8256501,130430055.71032488,0.0,-390.9913141877736,-987.3909890973065,0.0,0.00295450679439309,-0.0011851555640074703,0.0,2.1715624938789208e+20,-8.710893395454906e+19,0.0
937912,7.349999999999999e+22,1700000.0,-322153835.6282101,126867842.08341889,0.0,-380.3314962442288,-991.5995979943523,0.0,0.0029675475735079448,-0.0011529531181462744,0.0,2.181147466528339e+20,-8.474205418375116e+19,0.0
941512,7.349999999999999e+22,1700000.0,-323503782.40057933,123290686.3455848,0.0,-369.6253752242704,-995.6920075680273,0.0,0.002980230613040701,-0.0011206011519112231,0.0,2.190469500584915e+20,-8.236418466547489e+19,0.0
945112,7.349999999999999e+22,1700000.0,-324815105.77255565,119699007.7738561,0.0,-358.8742423255753,-999.6676869571374,0.0,0.0029925540695364206,-0.0010881037851762,0.0,2.199527241109269e+20,-7.99756282104507e+19,0.0
948712,7.349999999999999e+22,1700000.0,-326087646.0340783,116093227.5296283,0.0,-348.07939529124803,-1003.5261201780702,0.0,0.003004516150141764,-0.0010554651632582377,0.0,2.2083193703541965e+20,-7.757668949948046e+19,0.0
952312,7.349999999999999e+22,1700000.0,-327321248.15846497,112473768.60493784,0.0,-337.242138226917,-1007.2668062151438,0.0,0.003016115113011733,-0.0010226894562289889,0.0,2.2168446080636237e+20,-7.516767503283067e+19,0.0
955912,7.349999999999999e+22,1700000.0,-328515761.8249835,108841055.76841775,0.0,-326.36378141639506,-1010.8892591084768,0.0,0.003027349267705739,-0.0009897808582186249,0.0,2.2251017117637178e+20,-7.274889307906892e+19,0.0
959512,7.349999999999999e+22,1700000.0,-329671041.44075805,105195515.51094426,0.0,-315.44564113591935,-1014.3930080393257,0.0,0.003038216975572721,-0.0009567435867123333,0.0,2.2330894770459496e+20,-7.032065362335649e+19,0.0
963112,7.349999999999999e+22,1700000.0,-330786946.1620077,101537575.99097632,0.0,-304.48903946703535,-1017.7775974128889,0.0,0.003048716650125181,-0.0009235818818395681,0.0,2.240806737842008e+20,-6.7883268315208245e+19,0.0
966712,7.349999999999999e+22,1700000.0,-331863339.9146068,97867666.97960557,0.0,-293.4953041081493,-1021.042586938546,0.0,0.0030588467574019854,-0.0008903000056563339,0.0,2.248252366690459e+20,-6.5437050415740535e+19,0.0
970312,7.349999999999999e+22,1700000.0,-332900091.41396403,94186219.80532144,0.0,-282.4657681848022,-1024.1875517074702,0.0,0.0030686058163197907,-0.0008569022414206791,0.0,2.2554252749950458e+20,-6.298231474441991e+19,0.0
973912,7.349999999999999e+22,1700000.0,-333897074.1842197,90493667.29850101,0.0,-271.4017700586858,-1027.2120822676607,0.0,0.003077992399012909,-0.0008233928928615832,0.0,2.262324413274488e+20,-6.051937762532636e+19,0.0
977512,7.349999999999999e+22,1700000.0,-334854166.57674503,86790443.73563164,0.0,-260.3046531354719,-1030.115784696303,0.0,0.0030870051311616417,-0.0007897762834415142,0.0,2.2689487714038065e+20,-5.804855683295129e+19,0.0
981112,7.349999999999999e+22,1700000.0,-335771251.7879577,83076984.78328179,0.0,-249.17576567146747,-1032.8982806694676,0.0,0.0030956426923086167,-0.000756056755612791,0.0,2.275297378846833e+20,-5.557017153754014e+19,0.0
984712,7.349999999999999e+22,1700000.0,-336648217.8764328,79353727.44182254,0.0,-238.01646057916363,-1035.5592075291254,0.0,0.0031039038161633217,-0.0007222386700680436,0.0,2.2813693048800412e+20,-5.30845422500012e+19,0.0
988312,7.349999999999999e+22,1700000.0,-337484957.7793139,75621109.98891371,0.0,-226.8280952317009,-1038.0982183474687,0.0,0.0031117872908945124,-0.0006883264049849451,0.0,2.2871636588074664e+20,-5.059199076639346e+19,0.0
991912,7.349999999999999e+22,1700000.0,-338281369.3280203,71879571.92276496,0.0,-215.61203126630835,-1040.514981988478,0.0,0.0031192919594104276,-0.0006543243552654849,0.0,2.292679590166664e+20,-4.809284011201313e+19,0.0
995512,7.349999999999999e+22,1700000.0,-339037355.26323545,68129553.90517643,0.0,-204.3696343867573,-1042.80918316675,0.0,0.003126416719626836,-0.000620236931769995,0.0,2.2979162889257242e+20,-4.558741448509462e+19,0.0
999112,7.349999999999999e+22,1700000.0,-339752823.24919945,64371497.70437614,0.0,-193.10227416486617,-1044.9805225035625,0.0,0.0031331605247223895,-0.0005860685605461049,0.0,2.302872985670956e+20,-4.307603920013871e+19,0.0
1002712,7.349999999999999e+22,1700000.0,-340427685.88726836,60605846.1376597,0.0,-181.8113238411165,-1047.028716580154,0.0,0.003139522383381729,-0.0005518236820529959,0.0,2.3075489517855706e+20,-4.05590406308952e+19,0.0
1006312,7.349999999999999e+22,1700000.0,-341061860.7287639,56833043.01384181,0.0,-170.49816012440982,-1048.9534979881964,0.0,0.003145501360025797,-0.0005175067503810447,0.0,2.3119434996189607e+20,-3.803674615300678e+19,0.0
1009912,7.349999999999999e+22,1700000.0,-341655270.28709835,53053533.075533,0.0,-159.16416299102474,-1050.7546153774629,0.0,0.0031510965750294706,-0.00048312223246719415,0.0,2.3160559826466606e+20,-3.5509484086338765e+19,0.0
1013512,7.349999999999999e+22,1700000.0,-342207842.04917467,49267761.94124764,0.0,-147.81071548280602,-1052.4318335006603,0.0,0.003156307204926371,-0.0004486746073062436,0.0,2.3198857956208827e+20,-3.29775836370089e+19,0.0
1017112,7.349999999999999e+22,1700000.0,-342719508.4860585,45476176.047358535,0.0,-136.43920350464683,-1053.9849332553883,0.0,0.0031611324826007524,-0.00041416836515834483,0.0,2.323432374711553e+20,-3.044137483913834e+19,0.0
1020712,7.349999999999999e+22,1700000.0,-343190207.0629203,41679222.589903206,0.0,-125.05101562129872,-1055.4137117232929,0.0,0.0031655716974664256,-0.0003796080067529118,0.0,2.3266951976378227e+20,-2.7901188496339014e+19,0.0
1024312,7.349999999999999e+22,1700000.0,-343619880.2482385,37877349.46625517,0.0,-113.64754285356118,-1056.7179822062944,0.0,0.0031696241956326965,-0.00034499804248923176,0.0,2.3296737837900317e+20,-2.5357356122958533e+19,0.0
1027912,7.349999999999999e+22,1700000.0,-344008475.52228296,34071005.21667022,0.0,-102.23017847390224,-1057.8975742599596,0.0,0.0031732893800569366,-0.00031034299163396365,0.0,2.332367694341848e+20,-2.2810209885096325e+19,0.0
1031512,7.349999999999999e+22,1700000.0,-344355945.3848476,30260638.96571807,0.0,-90.80031780154859,-1058.9523337239823,0.0,0.003176566710684173,-0.00027564738151586774,0.0,2.334776532352867e+20,-2.0260082541416276e+19,0.0
1035112,7.349999999999999e+22,1700000.0,-344662247.3622497,26446700.363608465,0.0,-79.35935799709807,-1059.8821227497472,0.0,0.003179455704573351,-0.00024091574671794637,0.0,2.3368999428614128e+20,-1.7707307383769055e+19,0.0
1038712,7.349999999999999e+22,1700000.0,-344927344.0135854,22629639.527424067,0.0,-67.90869785670297,-1060.686819824984,0.0,0.003181955936010326,-0.00020615262826729005,0.0,2.3387376129675893e+20,-1.5152218177645818e+19,0.0
1042312,7.349999999999999e+22,1700000.0,-345151202.9362549,18809906.982269563,0.0,-56.449737605868314,-1061.36631979551,0.0,0.0031840670366073114,-0.00017136257282284956,0.0,2.3402892719063738e+20,-1.2595149102479442e+19,0.0
1045912,7.349999999999999e+22,1700000.0,-345333796.77073044,14987953.602347799,0.0,-44.98387869292029,-1061.9205338840295,0.0,0.0031857886953891613,-0.000136550131861445,0.0,2.3415546911110332e+20,-1.0036434691816206e+19,0.0
1049512,7.349999999999999e+22,1700000.0,-345475103.20458806,11164230.551973732,0.0,-33.51252358218394,-1062.3493897060218,0.0,0.003187120658866079,-0.000101719860862227,0.0,2.342533684266568e+20,-7.476409773373684e+18,0.0
1053112,7.349999999999999e+22,1700000.0,-345575104.9757906,7339189.226536085,0.0,-22.03707554692483,-1062.6528312826724,0.0,0.003188062731092918,-6.687631848986451e-05,0.0,2.3432261073532948e+20,-4.915409409005042e+18,0.0
1056712,7.349999999999999e+22,1700000.0,-345633789.87523323,3513281.1934180884,0.0,-10.558938462103171,-1062.8308190508772,0.0,0.003188614773714844,-3.202406577671698e-05,0.0,2.3436318586804103e+20,-2.353768834588698e+18,0.0
1060312,7.349999999999999e+22,1700000.0,-345651150.74853265,-313041.86711275385,0.0,0.9204834030144132,-1062.883329870272,0.0,0.003188776705999643,2.832334695738769e-06,0.0,2.3437508789097372e+20,2.0817660013679952e+17,0.0
1063912,7.349999999999999e+22,1700000.0,-345627185.4970692,-4139328.221034749,0.0,12.399785592333695,-1062.810357027353,0.0,0.003188548504856514,3.7688319615976625e-05,0.0,2.3435831510695376e+20,2.7700914917742817e+18,0.0
1067512,7.349999999999999e+22,1700000.0,-345561897.0782922,-7965126.139711665,0.0,23.87756367045566,-1062.6119102366206,0.0,0.0031879302048411504,7.253932576172114e-05,0.0,2.3431287005582452e+20,5.331640443486503e+18,0.0
1071112,7.349999999999999e+22,1700000.0,-345455293.50527054,-11789983.959031194,0.0,35.352413430192335,-1062.2880156387782,0.0,0.0031869218981473812,0.00010738079081921037,0.0,2.342387595138325e+20,7.892488125211961e+18,0.0
1074712,7.349999999999999e+22,1700000.0,-345307387.8454967,-15613450.13853159,0.0,46.82293110002908,-1061.838715796005,0.0,0.00318552373458532,0.00014220815420216723,0.0,2.34135994492021e+20,1.0452299333859291e+19,0.0
1078312,7.349999999999999e+22,1700000.0,-345118198.2189479,-19435073.320506223,0.0,58.287713551483684,-1061.2640696842514,0.0,0.0031837359215458653,0.00017701685787021277,0.0,2.3400459023362107e+20,1.3010739053460638e+19,0.0
1081912,7.349999999999999e+22,1700000.0,-344887747.79539376,-23254402.389074694,0.0,69.74535850631206,-1060.5641526825875,0.0,0.003181558723951845,0.00021180234714646717,0.0,2.338445662104606e+20,1.5567472515265335e+19,0.0
1085512,7.349999999999999e+22,1700000.0,-344616064.7909667,-27070986.52921044,0.0,81.19446474351638,-1059.739056559655,0.0,0.0031789924641955213,0.0002465600715340635,0.0,2.336559461183708e+20,1.8122165257753666e+19,0.0
1089112,7.349999999999999e+22,1700000.0,-344303182.4639846,-30884375.28571454,0.0,92.63363230610135,-1058.7888894571151,0.0,0.003176037522062676,0.00028128548553132813,0.0,2.3343875787160666e+20,2.0674483186552615e+19,0.0
1092712,7.349999999999999e+22,1700000.0,-343949139.1100233,-34694118.62212462,0.0,104.06146270753405,-1057.713775870226,0.0,0.0031726943346433757,0.00031597404944537564,0.0,2.331930335962881e+20,2.322409263423511e+19,0.0
1096312,7.349999999999999e+22,1700000.0,-343553978.05625993,-38499766.97954808,0.0,115.47655913785826,-1056.5138566254573,0.0,0.0031689633962291045,0.00035062123020381436,0.0,2.3291880962283916e+20,2.5770660419980354e+19,0.0
1099912,7.349999999999999e+22,1700000.0,-343117747.65505916,-42300871.3354101,0.0,126.87752666941515,-1055.1892888552034,0.0,0.003164845258196839,0.0003852225021643805,0.0,2.326161264774676e+20,2.8313853909081965e+19,0.0
1103512,7.349999999999999e+22,1700000.0,-342640501.2768353,-46096983.262104794,0.0,138.26297246212138,-1053.7402459695656,0.0,0.0031603405288795103,0.0004197733479221528,0.0,2.3228502887264397e+20,3.085334107227823e+19,0.0
1107112,7.349999999999999e+22,1700000.0,-342122297.30215997,-49887654.98554014,0.0,149.63150596825886,-1052.1669176252858,0.0,0.0031554498734235616,0.00045426925911419845,0.0,2.3192556569663177e+20,3.3388790544893583e+19,0.0
1110712,7.349999999999999e+22,1700000.0,-341563199.11314815,-53672439.44356569,0.0,160.9817391367238,-1050.4695096916987,0.0,0.003150174013633009,0.0004887057372212892,0.0,2.3153779000202615e+20,3.5919871685764755e+19,0.0
1114312,7.349999999999999e+22,1700000.0,-340963275.0841035,-57450890.34427219,0.0,172.31228661669624,-1048.6482442138865,0.0,0.0031445137278005466,0.0005230782943665038,0.0,2.3112175899334017e+20,3.844625463593802e+19,0.0
1117912,7.349999999999999e+22,1700000.0,-340322598.57142705,-61222562.22415358,0.0,183.62176596067766,-1046.7033593729261,0.0,0.0031384698505256487,0.0005573824541104666,0.0,2.3067753401363517e+20,4.096761037711929e+19,0.0
1121512,7.349999999999999e+22,1700000.0,-339641247.9028081,-64987010.5061208,0.0,194.90879782684183,-1044.6351094432957,0.0,0.003132043272519517,0.0005916137522429116,0.0,2.302051805301845e+20,4.3483610789853995e+19,0.0
1125112,7.349999999999999e+22,1700000.0,-338919306.3656741,-68743791.55735767,0.0,206.17200618067076,-1042.443764747427,0.0,0.0031252349403973786,0.0006257677375704292,0.0,2.297047681192073e+20,4.599392871142654e+19,0.0
1128712,7.349999999999999e+22,1700000.0,-338156862.1949278,-72492462.74700667,0.0,217.41001849581733,-1040.1296116074088,0.0,0.0031180458564577765,0.0006598399727000264,0.0,2.2917637044964655e+20,4.849823799345194e+19,0.0
1132312,7.349999999999999e+22,1700000.0,-337354008.5599554,-76232582.50367688,0.0,228.62146595414393,-1037.692952293938,0.0,0.003110477078449306,0.000693826034818371,0.0,2.2862006526602396e+20,5.0996213559150264e+19,0.0
1135912,7.349999999999999e+22,1700000.0,-336510843.5509162,-79963710.37276429,0.0,239.8049836449085,-1035.134104972399,0.0,0.0031025297193247123,0.000727721516466439,0.0,2.2803593437036632e+20,5.348753146028326e+19,0.0
1139512,7.349999999999999e+22,1700000.0,-335627470.1643231,-83685407.07356817,0.0,250.95921076303304,-1032.4534036462428,0.0,0.003094204946982416,0.0007615220263092476,0.0,2.2742406360320754e+20,5.597186893372969e+19,0.0
1143112,7.349999999999999e+22,1700000.0,-334703996.2879045,-87397234.55620608,0.0,262.0827908064284,-1029.6511980975242,0.0,0.0030855039839957268,0.0007952231899006117,0.0,2.2678454282368588e+20,5.844890445769495e+19,0.0
1146712,7.349999999999999e+22,1700000.0,-333740534.6847639,-91098756.05830288,0.0,273.1743717723139,-1026.72785382475,0.0,0.003076428107329708,0.0008288206504424948,0.0,2.2611746588873353e+20,6.091831780752336e+19,0.0
1150312,7.349999999999999e+22,1700000.0,-332737202.9768229,-94789536.16145563,0.0,284.2326063525044,-1023.6837519779725,0.0,0.0030669786480460462,0.0008623100695389366,0.0,2.2542293063138437e+20,6.337979011111183e+19,0.0
1153912,7.349999999999999e+22,1700000.0,-331694123.6275825,-98469140.84745795,0.0,295.25615212760175,-1020.5192892912289,0.0,0.0030571569909955973,0.0008956871279440745,0.0,2.2470103883817638e+20,6.583300390388947e+19,0.0
1157512,7.349999999999999e+22,1700000.0,-330611423.9241581,-102137137.55427565,0.0,306.2436717600705,-1017.234878012217,0.0,0.0030469645744994837,0.0009289475263043737,0.0,2.23951896225712e+20,6.827764318337146e+19,0.0
1161112,7.349999999999999e+22,1700000.0,-329489235.9586625,-105793095.2317675,0.0,317.19383318613484,-1013.8309458293796,0.0,0.0030364028900177744,0.0009620869858943894,0.0,2.231756124163064e+20,7.071339346323761e+19,0.0
1164712,7.349999999999999e+22,1700000.0,-328327696.60885656,-109436584.39713506,0.0,328.1053098064664,-1010.3079357963264,0.0,0.0030254734818072225,0.0009951012493463862,0.0,2.2237230091283084e+20,7.313994182695938e+19,0.0
1168312,7.349999999999999e+22,1700000.0,-327126947.5181459,-113067177.19009872,0.0,338.9767806756157,-1006.6663062536401,0.0,0.0030141779465670294,0.0010279860813731333,0.0,2.2154207907267664e+20,7.555697698092528e+19,0.0
1171912,7.349999999999999e+22,1700000.0,-325887135.0748878,-116684447.42778422,0.0,349.8069306901587,-1002.9065307480868,0.0,0.003002517933073459,0.0010607372694839037,0.0,2.206850680808992e+20,7.796418930706691e+19,0.0
1175512,7.349999999999999e+22,1700000.0,-324608410.39101815,-120287970.65931836,0.0,360.59445077548804,-999.0290979492875,0.0,0.00299049514180327,0.0010933506246934884,0.0,2.1980139292254034e+20,8.036127091497139e+19,0.0
1179112,7.349999999999999e+22,1700000.0,-323290929.2800236,-123877324.22011513,0.0,371.3380380712471,-995.0345115638195,0.0,0.002978111324545976,0.001125821982223817,0.0,2.188911823541292e+20,8.274791569345054e+19,0.0
1182712,7.349999999999999e+22,1700000.0,-321934852.2342248,-127452087.2858519,0.0,382.03639611533754,-990.923290246819,0.0,0.0029653682840055018,0.0011581472021983399,0.0,2.1795456887440435e+20,8.512381936157798e+19,0.0
1186312,7.349999999999999e+22,1700000.0,-320540344.40142775,-131011840.92612164,0.0,392.68823502647786,-986.6959675110948,0.0,0.002952267873390757,0.001190322170328523,0.0,2.1699168869422062e+20,8.748867951914643e+19,0.0
1189912,7.349999999999999e+22,1700000.0,-319107575.56089884,-134556168.15775216,0.0,403.2922716852744,-982.3530916337993,0.0,0.0029388119959959927,0.001222342798592691,0.0,2.1600268170570544e+20,8.984219569656278e+19,0.0
1193512,7.349999999999999e+22,1700000.0,-317636720.0986986,-138084653.99778703,0.0,413.8472299137494,-977.8952255606439,0.0,0.0029250026047706497,0.001254205025906798,0.0,2.1498769145064273e+20,9.218406940414965e+19,0.0
1197112,7.349999999999999e+22,1700000.0,-316127956.9823761,-141596885.51611742,0.0,424.3518406533136,-973.3229468077279,0.0,0.0029108417018789525,0.0012859048187869443,0.0,2.13946865088103e+20,9.45140041808404e+19,0.0
1200712,7.349999999999999e+22,1700000.0,-314581469.7350169,-145092451.88775253,0.0,434.804842141129,-968.6368473610128,0.0,0.0028963313382496486,0.0013174381720035947,0.0,2.1288035336134915e+20,9.68317056422642e+19,0.0
1204312,7.349999999999999e+22,1700000.0,-312997446.40866697,-148570944.44472954,0.0,445.2049800848395,-963.8375335734196,0.0,0.002881473613115734,0.0013488011092271715,0.0,2.1178831056400643e+20,9.91368815281971e+19,0.0
1207912,7.349999999999999e+22,1700000.0,-311376079.55712456,-152031956.72764447,0.0,455.5510078356166,-958.9256260596492,0.0,0.0028662706735446733,0.0013799896836649897,0.0,2.1067089450553347e+20,1.0142924174937673e+20,0.0
1211512,7.349999999999999e+22,1700000.0,-309717566.20811754,-155475084.53680202,0.0,465.84168655950714,-953.9017595887219,0.0,0.002850724713959064,0.0014109999786892384,0.0,2.0952826647599117e+20,1.0370849843365901e+20,0.0
1215112,7.349999999999999e+22,1700000.0,-308022107.8348622,-158899925.98297566,0.0,476.0757854070361,-948.7665829742594,0.0,0.002834837975648084,0.0014418281084559875,0.0,2.0836059121013414e+20,1.0597436597151506e+20,0.0
1218712,7.349999999999999e+22,1700000.0,-306289910.3270142,-162306081.53776675,0.0,486.25208168102785,-943.5207589625649,0.0,0.002818612746269882,0.0014724702185149713,0.0,2.071680368508363e+20,1.0822656106085038e+20,0.0
1222312,7.349999999999999e+22,1700000.0,-304521183.9610268,-165693154.0835575,0.0,496.36936100262886,-938.1649641185123,0.0,0.00280205135934501,0.0015029224864099638,0.0,2.059507749118582e+20,1.1046480275113234e+20,0.0
1225912,7.349999999999999e+22,1700000.0,-302716143.36990696,-169060748.96304822,0.0,506.4264174754882,-932.6998887093149,0.0,0.002785156193741257,0.0015331811222697024,0.0,2.0470898023998236e+20,1.1268881248682312e+20,0.0
1229512,7.349999999999999e+22,1700000.0,-300875007.51238155,-172408474.0283769,0.0,516.422053848062,-927.1262365861614,0.0,0.0027679296731500276,0.001563242369389251,0.0,2.03442830976527e+20,1.1489831415010994e+20,0.0
1233112,7.349999999999999e+22,1700000.0,-298997999.64149135,-175735939.68979964,0.0,526.3550816740196,-921.4447250637883,0.0,0.002750374265554414,0.0015931025048014338,0.0,2.021525085182494e+20,1.1709303410290537e+20,0.0
1236712,7.349999999999999e+22,1700000.0,-297085347.27260846,-179042758.96394694,0.0,536.2243214707452,-915.6560847980033,0.0,0.002732492482689129,0.0016227578398384465,0.0,2.0083819747765096e+20,1.192727012281258e+20,0.0
1240312,7.349999999999999e+22,1700000.0,-295137282.1508764,-182328547.52162215,0.0,546.0286028758325,-909.7610596612177,0.0,0.0027142868794928486,0.001652204720683517,0.0,1.9950008564272434e+20,1.2143704697023848e+20,0.0
1243912,7.349999999999999e+22,1700000.0,-293154040.21810967,-185592923.7351577,0.0,555.7667648016285,-903.7604066160069,0.0,0.0026957600535526,0.0016814395289122123,0.0,1.9813836393611608e+20,1.2358580537504758e+20,0.0
1247512,7.349999999999999e+22,1700000.0,-291135861.5791209,-188835508.7253081,0.0,565.4376555877695,-897.6548955867277,0.0,0.0026769146445409955,0.001710458682023692,0.0,1.9675322637376314e+20,1.2571871312874136e+20,0.0
1251112,7.349999999999999e+22,1700000.0,-289082990.4675149,-192055926.4076785,0.0,575.0401331516483,-891.4453093292606,0.0,0.002657753333646133,0.0017392586339614537,0.0,1.9534487002299076e+20,1.2783550959616683e+20,0.0
1254712,7.349999999999999e+22,1700000.0,-286995675.2109411,-195253803.53868186,0.0,584.573065136841,-885.1324432988816,0.0,0.002638278842994529,0.0017678358756236235,0.0,1.939134949600979e+20,1.2993593685833631e+20,0.0
1258312,7.349999999999999e+22,1700000.0,-284874168.19581276,-198428769.76101494,0.0,594.0353290594321,-878.7171055163333,0.0,0.0026184939350673516,0.001796186935362703,0.0,1.9245930422745032e+20,1.3201973974915867e+20,0.0
1261912,7.349999999999999e+22,1700000.0,-282718725.83151394,-201580457.64865333,0.0,603.4258124522356,-872.2001164320961,0.0,0.00259840141210994,0.0018243083794744924,0.0,1.909825037900806e+20,1.3408666589137517e+20,0.0
1265512,7.349999999999999e+22,1700000.0,-280529608.51407,-204708502.75134736,0.0,612.7434130068638,-865.5823087889294,0.0,0.002578004115535322,0.0018521968126765135,0.0,1.8948330249184615e+20,1.3613646573172372e+20,0.0
1269112,7.349999999999999e+22,1700000.0,-278307080.5893375,-207812543.6386275,0.0,621.9870387136647,-858.8645274827074,0.0,0.0025573049253212695,0.0018798488785752325,0.0,1.879619120111133e+20,1.3816889257527958e+20,0.0
1272712,7.349999999999999e+22,1700000.0,-276051410.3156687,-210892221.9433028,0.0,631.1556079994282,-852.0476294215981,0.0,0.0025363067594017697,0.0019072612601226725,0.0,1.8641854681603005e+20,1.4018370261901641e+20,0.0
1276312,7.349999999999999e+22,1700000.0,-273762869.826102,-213947182.4044477,0.0,640.2480498629618,-845.1324833836078,0.0,0.0025150125730527065,0.0019344306800617775,0.0,1.8485342411937392e+20,1.4218065498454064e+20,0.0
1279912,7.349999999999999e+22,1700000.0,-271441735.0900593,-216977072.90987563,0.0,649.2633040083856,-838.1199698725525,0.0,0.0024934253582721893,0.0019613539013608305,0.0,1.832667638330059e+20,1.4415951175002104e+20,0.0
1283512,7.349999999999999e+22,1700000.0,-269088285.87457794,-219981544.5380908,0.0,658.2003209762154,-831.0109809724787,0.0,0.0024715481431555925,0.001988027727636563,0.0,1.8165878852193603e+20,1.4612003798128737e+20,0.0
1287112,7.349999999999999e+22,1700000.0,-266702805.7050554,-222960251.599712,0.0,667.058062272167,-823.8064202005861,0.0,0.002449383991265822,0.002014449003566333,0.0,1.800297233580379e+20,1.4806200176212548e+20,0.0
